idinterrupcion,eps,sede,tipointerrupcion,tiposervicio,motivointerrupcion,fechainicio,horainicio,fechafin,horafin,departamento,provincia,distrito,numconexdom,unidadesuso,numcamionespuntos,inicio_dt,fin_dt,duracion_horas,mes
47b9c245c01012f36f981effc4ad1f31,SEDAPAL,SURQUILLO,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190909,13:30:00,20190909,18:00:00,LIMA,LIMA,SANTIAGO DE SURCO,NA,NA,NA,2019-09-10,2019-09-10,0,2019-09-01
feb025385eb00d25f8a1e07ff8333d3c,SEDAPAL,COMAS,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190909,12:30:00,20190909,17:30:00,LIMA,LIMA,SAN MARTIN DE PORRES,NA,NA,NA,2019-09-10,2019-09-10,0,2019-09-01
0c76a47f4518aac3c48d6c8e58d442fd,SEDAPAL,SURQUILLO,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190909,12:45:00,20190909,18:00:00,LIMA,LIMA,CHORRILLOS,NA,NA,NA,2019-09-10,2019-09-10,0,2019-09-01
c9dbb6aa2dc3d40fc56f871d3de17514,EPS AGUAS DE LIMA NORTE,HUACHO,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20190908,08:30:00,20190908,10:00:00,LIMA,HUAURA,HUAURA,NA,NA,NA,2019-09-08,2019-09-08,0,2019-09-01
e9c579efaaf0b8e100dbde336177242b,EPS AGUAS DE LIMA NORTE,HUACHO,IMPREVISTA,AGUA POTABLE,OTROS,20190905,08:00:00,20190905,12:00:00,LIMA,HUAURA,HUAURA,NA,NA,NA,2019-09-05,2019-09-05,0,2019-09-01
94e7a3ea0ab89a67068346f88f602e23,EPS AGUAS DE LIMA NORTE,HUACHO,PROGRAMADA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190904,09:00:00,20190904,18:00:00,LIMA,HUAURA,SANTA MARIA,NA,NA,NA,2019-09-04,2019-09-05,24,2019-09-01
76fd0d9c61736cf29f0efd2db609ee8d,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190909,10:30:00,20190909,17:00:00,LIMA,LIMA,VILLA EL SALVADOR,NA,NA,NA,2019-09-09,2019-09-10,24,2019-09-01
611c4cf8680bb2bb92f1c647cf735823,EPS AGUAS DE LIMA NORTE,HUACHO,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190903,08:00:00,20190903,18:00:00,LIMA,HUAURA,HUACHO,NA,NA,NA,2019-09-03,2019-09-04,24,2019-09-01
cac9dbb18f54dbf3db781d5b5e6fa0f5,SEDAPAL,VES,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20190910,08:00:00,20190910,08:00:00,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,NA,NA,NA,2019-09-10,2019-09-10,0,2019-09-01
3189f051a12079414490c894a71308d7,EPS AGUAS DE LIMA NORTE,HUACHO,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190828,08:00:00,20190828,20:00:00,LIMA,HUAURA,HUALMAY,NA,NA,NA,2019-08-28,2019-08-29,24,2019-08-01
6436cf10ac32a862720879608b406a1c,SEDAPAL,COMAS,IMPREVISTA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20190912,10:00:00,20190912,18:00:00,LIMA,LIMA,INDEPENDENCIA,NA,NA,NA,2019-09-12,2019-09-13,24,2019-09-01
c5c021cda0bb6f575d4ae4f6ce68207c,EPS AGUAS DE LIMA NORTE,HUACHO,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190829,08:00:00,20190829,15:50:00,LIMA,HUAURA,HUACHO,NA,NA,NA,2019-08-29,2019-08-30,24,2019-08-01
a09bd3d3fa9d62a8d3a1585aa01c2331,EPS AGUAS DE LIMA NORTE,HUACHO,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20190827,09:00:00,20190827,14:45:00,LIMA,HUAURA,HUACHO,NA,NA,NA,2019-08-27,2019-08-28,24,2019-08-01
736b05e214b604252069fb4b24b0af6e,SEDAPAL,CALLAO,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20190912,12:00:00,20190912,12:00:00,LIMA,LIMA,ANCON,NA,NA,NA,2019-09-12,2019-09-12,0,2019-09-01
1aaa62396a8f2df5142e49708164828e,SEDAPAL,CALLAO,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20190911,12:00:00,20190911,18:00:00,CALLAO,CALLAO,VENTANILLA,NA,NA,NA,2019-09-11,2019-09-12,24,2019-09-01
c92de9f1f9fbb9f35440c197918c86f6,SEDAPAL,SJL,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20190909,07:05:00,20190909,15:00:00,LIMA,LIMA,SAN JUAN DE LURIGANCHO,NA,NA,NA,2019-09-09,2019-09-10,24,2019-09-01
e8d8d7a531c4b949f5e973a8a5418d75,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20190909,05:20:00,20190909,16:00:00,LIMA,LIMA,PACHACAMAC,NA,NA,NA,2019-09-09,2019-09-10,24,2019-09-01
b88935bcfb0c1d02106ae4876938f717,SEDAPAL,COMAS,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20190910,13:00:00,20190910,20:00:00,LIMA,LIMA,LOS OLIVOS,NA,NA,NA,2019-09-11,2019-09-11,0,2019-09-01
6081ef0a9733608f32c5d1830a7dfb5f,SEDAPAL,SURQUILLO,IMPREVISTA,AGUA POTABLE,OTROS,20190908,12:00:00,20190908,18:00:00,LIMA,LIMA,SANTIAGO DE SURCO,NA,NA,NA,2019-09-08,2019-09-09,24,2019-09-01
5e11580c9f0916a6a3421a6c215267e8,SEDAPAL,SURQUILLO,IMPREVISTA,AGUA POTABLE,OTROS,20190908,09:30:00,20190908,15:00:00,LIMA,LIMA,SANTIAGO DE SURCO,NA,NA,NA,2019-09-08,2019-09-09,24,2019-09-01
9859773a754cb3b35a8fc6877ed95bea,SEDAPAL,SJL,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20190908,14:30:00,20190908,22:30:00,LIMA,LIMA,SAN JUAN DE LURIGANCHO,NA,NA,NA,2019-09-09,2019-09-09,0,2019-09-01
6d87bf409c621f09a62ec051e4ef10e6,SEDAPAL,COMAS,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190908,12:30:00,20190908,17:00:00,LIMA,LIMA,SAN MARTIN DE PORRES,NA,NA,NA,2019-09-09,2019-09-09,0,2019-09-01
3711955d0fc93bb54b83cb05fbbd86d1,SEDAPAL,SJL,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20190908,10:00:00,20190908,20:00:00,LIMA,LIMA,SAN JUAN DE LURIGANCHO,NA,NA,NA,2019-09-08,2019-09-09,24,2019-09-01
e21f6bbf697e71d525f691cc6a1b5385,SEDAPAL,SJL,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20190908,08:50:00,20190908,17:00:00,LIMA,LIMA,SAN JUAN DE LURIGANCHO,NA,NA,NA,2019-09-08,2019-09-09,24,2019-09-01
c5173e6d5b5f577dd593e9732f7feba5,SEDAPAL,BRENA,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA POR TERCERO,20190908,15:40:00,20190908,19:20:00,LIMA,LIMA,LIMA,NA,NA,NA,2019-09-09,2019-09-09,0,2019-09-01
974b567fc905ec1fd70e0f9160b7d8e1,SEDAPAL,BRENA,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190908,05:35:00,20190908,09:00:00,LIMA,LIMA,LIMA,NA,NA,NA,2019-09-08,2019-09-08,0,2019-09-01
94481b18e5135678c7f0dce32b50fff1,SEDAPAL,CALLAO,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190907,10:40:00,20190907,13:40:00,CALLAO,CALLAO,CALLAO,NA,NA,NA,2019-09-07,2019-09-08,24,2019-09-01
30ca88c72fc3e267701a2b2bb6f1dd2f,SEDAPAL,SJL,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20190907,08:00:00,20190907,20:00:00,LIMA,LIMA,SAN JUAN DE LURIGANCHO,NA,NA,NA,2019-09-07,2019-09-08,24,2019-09-01
ad65711694f07e796c9752e93aa75a72,SEDAPAL,CALLAO,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190907,07:35:00,20190907,12:00:00,CALLAO,CALLAO,VENTANILLA,NA,NA,NA,2019-09-07,2019-09-07,0,2019-09-01
d361b4286d1aa9b63471933be72619dd,SEDAPAL,SURQUILLO,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190907,04:15:00,20190907,12:00:00,LIMA,LIMA,SANTIAGO DE SURCO,NA,NA,NA,2019-09-07,2019-09-07,0,2019-09-01
ac6e6539b592e5fe6a7708df52259a02,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20190906,21:30:00,20190907,08:00:00,LIMA,LIMA,VILLA EL SALVADOR,NA,NA,NA,2019-09-07,2019-09-07,0,2019-09-01
15bee04c202860e181cc3e26f05dac8a,SEDAPAL,SURQUILLO,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190906,17:40:00,20190906,23:45:00,LIMA,LIMA,CHORRILLOS,NA,NA,NA,2019-09-07,2019-09-07,0,2019-09-01
4da6c74d7e8e0306ffddce5b9de3dbb9,SEDAPAL,CALLAO,PROGRAMADA,AGUA POTABLE,MANTENIMIENTO DE REDES SECUNDARIAS,20190910,10:00:00,20190910,16:00:00,CALLAO,CALLAO,CALLAO,NA,NA,NA,2019-09-10,2019-09-11,24,2019-09-01
e091a856cd2165c5affaba9d06a0b482,SEDAPAL,CALLAO,PROGRAMADA,AGUA POTABLE,MANTENIMIENTO DE REDES SECUNDARIAS,20190910,10:00:00,20190910,16:00:00,CALLAO,CALLAO,CALLAO,NA,NA,NA,2019-09-10,2019-09-11,24,2019-09-01
5c04bb246ed79405ea406cafcc629c4c,SEDAPAL,COMAS,IMPREVISTA,AGUA POTABLE,CAMBIO DE VÁLVULA,20190906,14:00:00,20190906,17:30:00,LIMA,LIMA,RIMAC,NA,NA,NA,2019-09-07,2019-09-07,0,2019-09-01
37780b89396a6fa8602e68c40dff0f7c,SEDAPAL,CALLAO,IMPREVISTA,AGUA POTABLE,CAMBIO DE VÁLVULA,20190906,14:00:00,20190906,17:00:00,LIMA,LIMA,ANCON,NA,NA,NA,2019-09-07,2019-09-07,0,2019-09-01
9c9e9de5a035ba6b69f8a15231d9dcd4,SEDAPAL,COMAS,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190906,12:00:00,20190906,18:30:00,LIMA,LIMA,PUENTE PIEDRA,NA,NA,NA,2019-09-06,2019-09-07,24,2019-09-01
fc043b74da698965da1f4b53a719e6c7,SEDAPAL,SURQUILLO,IMPREVISTA,AGUA POTABLE,CAMBIO DE VÁLVULA,20190906,11:00:00,20190906,18:00:00,LIMA,LIMA,SANTIAGO DE SURCO,NA,NA,NA,2019-09-06,2019-09-07,24,2019-09-01
68b20f13f471835f2a5eff24b563b4ee,SEDAPAL,VES,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20190906,08:00:00,20190906,20:00:00,LIMA,LIMA,PACHACAMAC,NA,NA,NA,2019-09-06,2019-09-07,24,2019-09-01
42d0bcb487b14c7973e33bf7a46526a1,EMAPA HUARAL,EMAPA HUARAL,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190906,08:00:00,20190906,11:00:00,LIMA,HUARAL,HUARAL,NA,NA,NA,2019-09-06,2019-09-06,0,2019-09-01
9cbaed74c15e208c02417a51aa2e1ecd,SEDAPAL,COMAS,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20190909,12:00:00,20190909,18:00:00,LIMA,LIMA,COMAS,NA,NA,NA,2019-09-09,2019-09-10,24,2019-09-01
3a2dbd043ded89b8c9aee31c51798078,SEDAPAL,SJL,IMPREVISTA,AGUA POTABLE,CORTE DE SERVICIO DE ELECTRICIDAD,20190906,06:00:00,20190906,15:00:00,LIMA,LIMA,SAN JUAN DE LURIGANCHO,NA,NA,NA,2019-09-06,2019-09-07,24,2019-09-01
67c6d334852307b1163868a6c1534b7f,SEDAPAL,COMAS,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190906,06:00:00,20190906,12:00:00,LIMA,LIMA,RIMAC,NA,NA,NA,2019-09-06,2019-09-06,0,2019-09-01
a0259ceef37619bb670e293f87701641,SEDAPAL,COMAS,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190905,20:00:00,20190905,23:00:00,LIMA,LIMA,SAN MARTIN DE PORRES,NA,NA,NA,2019-09-06,2019-09-06,0,2019-09-01
2cf9fbada04c7f65849cc53dc884dcf7,SEDAPAL,COMAS,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190905,19:40:00,20190905,23:00:00,LIMA,LIMA,LOS OLIVOS,NA,NA,NA,2019-09-06,2019-09-06,0,2019-09-01
1dd121781afe95476296a15761c699cc,SEDAPAL,COMAS,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190905,19:25:00,20190905,23:00:00,LIMA,LIMA,RIMAC,NA,NA,NA,2019-09-06,2019-09-06,0,2019-09-01
f95060624727b7f15a25caa61d3c40f6,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20190905,20:00:00,20190906,05:00:00,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,NA,NA,NA,2019-09-06,2019-09-06,0,2019-09-01
1de807f3e54ae74f7f8522e68d1359f9,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190905,17:45:00,20190906,05:00:00,LIMA,LIMA,VILLA EL SALVADOR,NA,NA,NA,2019-09-06,2019-09-06,0,2019-09-01
2e7a008e53b740756e4168335c3b64c6,SEDAPAL,SURQUILLO,PROGRAMADA,AGUA POTABLE,MANTENIMIENTO DE REDES SECUNDARIAS,20190906,12:00:00,20190906,18:00:00,LIMA,LIMA,SANTIAGO DE SURCO,NA,NA,NA,2019-09-06,2019-09-07,24,2019-09-01
bf3fb3e204bf21a17324e89192568715,EPS SIERRA CENTRAL,SIERRA CENTRAL,PROGRAMADA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190905,10:00:00,20190905,10:00:00,JUNIN,TARMA,TARMA,NA,NA,NA,2019-09-05,2019-09-05,0,2019-09-01
5cd95fe791ae04bfd4432e615726f598,SEDA CHIMBOTE,CHIMBOTE,PROGRAMADA,AGUA POTABLE,CORTE DE SERVICIO DE ELECTRICIDAD,20190907,07:00:00,20190908,17:00:00,ANCASH,CASMA,CASMA,NA,NA,NA,2019-09-07,2019-09-09,48,2019-09-01
9dbbb78bee4991476280c564a87c26b5,SEDAPAL,COMAS,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190905,14:00:00,20190905,18:30:00,LIMA,LIMA,RIMAC,NA,NA,NA,2019-09-06,2019-09-06,0,2019-09-01
b2730d611d86de46339638a5d7c849c8,SEDAPAL,BRENA,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20190905,13:30:00,20190905,20:00:00,LIMA,LIMA,LIMA,NA,NA,NA,2019-09-06,2019-09-06,0,2019-09-01
62200d61ab326648e0110ca4da5234de,SEDAPAL,COMAS,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190905,13:00:00,20190905,18:30:00,LIMA,LIMA,CARABAYLLO,NA,NA,NA,2019-09-06,2019-09-06,0,2019-09-01
5493466a6638b52a2052605af3109f37,SEDAPAL,BRENA,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20190905,13:30:00,20190905,20:30:00,LIMA,LIMA,LIMA,NA,NA,NA,2019-09-06,2019-09-06,0,2019-09-01
5b34ccfdc44aea8f37abb2f554a2c6a6,EPS GRAU,PAITA,PROGRAMADA,AGUA POTABLE,CORTE DE SERVICIO DE ELECTRICIDAD,20190908,06:00:00,20190908,17:00:00,PIURA,PAITA,PAITA,NA,NA,NA,2019-09-08,2019-09-09,24,2019-09-01
27f80ad1b131dd75142401c21fe80d6b,SEDAPAL,COMAS,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190905,08:00:00,20190905,14:30:00,LIMA,LIMA,LOS OLIVOS,NA,NA,NA,2019-09-05,2019-09-06,24,2019-09-01
6381be114ef14664ab6105e759e43fbb,SEDAPAL,COMAS,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20190905,08:20:00,20190905,12:00:00,LIMA,LIMA,SAN MARTIN DE PORRES,NA,NA,NA,2019-09-05,2019-09-05,0,2019-09-01
192ea1ef07cb33dfb4257779541a277b,SEDAPAL,SURQUILLO,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190905,07:00:00,20190905,15:00:00,LIMA,LIMA,SANTIAGO DE SURCO,NA,NA,NA,2019-09-05,2019-09-06,24,2019-09-01
81b0e319860c654a606786bbd3b9dea0,SEDAPAL,SJL,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20190905,06:20:00,20190905,13:45:00,LIMA,LIMA,SAN JUAN DE LURIGANCHO,NA,NA,NA,2019-09-05,2019-09-06,24,2019-09-01
441dde1a08ad966549ea11d2abb4af85,SEDAPAL,SURQUILLO,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190904,22:05:00,20190904,22:55:00,LIMA,LIMA,CHORRILLOS,NA,NA,NA,2019-09-05,2019-09-05,0,2019-09-01
7ba84e1790d662d5969f4e22dedaf586,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190904,19:40:00,20190905,06:00:00,LIMA,LIMA,VILLA EL SALVADOR,NA,NA,NA,2019-09-05,2019-09-05,0,2019-09-01
28170bad2c6e6e057e94038cb1e0a15a,SEDAPAL,COMAS,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190904,20:20:00,20190904,23:55:00,LIMA,LIMA,SAN MARTIN DE PORRES,NA,NA,NA,2019-09-05,2019-09-05,0,2019-09-01
85cd80f1aab5bb9a96dc33d24b81a963,SEDAPAL,COMAS,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190904,20:05:00,20190904,23:55:00,LIMA,LIMA,COMAS,NA,NA,NA,2019-09-05,2019-09-05,0,2019-09-01
c0e42933500983720c3758649dc54fa6,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20190904,16:45:00,20190905,05:00:00,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,NA,NA,NA,2019-09-05,2019-09-05,0,2019-09-01
6266d76993c1fab3f99db17575be940c,SEDAPAL,SURQUILLO,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190904,14:45:00,20190904,19:00:00,LIMA,LIMA,SAN BORJA,NA,NA,NA,2019-09-05,2019-09-05,0,2019-09-01
b91943e6187b9f6cc5b044a5a6c57675,SEDAPAL,SURQUILLO,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA POR TERCERO,20190904,14:05:00,20190904,19:00:00,LIMA,LIMA,MIRAFLORES,NA,NA,NA,2019-09-05,2019-09-05,0,2019-09-01
74a27900c7a7fb6d90b6309867ee6015,EPS AGUAS DE LIMA NORTE,HUACHO,IMPREVISTA,AGUA POTABLE,OTROS,20190904,05:00:00,20190904,13:00:00,LIMA,HUAURA,HUACHO,NA,NA,NA,2019-09-04,2019-09-05,24,2019-09-01
b722d9d9bb57fae2fa42244dfaa9e656,SEDAPAL,COMAS,IMPREVISTA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20190904,11:30:00,20190904,18:00:00,LIMA,LIMA,COMAS,NA,NA,NA,2019-09-04,2019-09-05,24,2019-09-01
09b4b960cf2e69cc5d5778bcd0c63542,EMAPA SAN MARTIN,SAN MARTIN,IMPREVISTA,AGUA POTABLE,OTROS,20190904,07:00:00,20190904,10:50:00,SAN MARTIN,SAN MARTIN,MORALES,NA,NA,NA,2019-09-04,2019-09-04,0,2019-09-01
0d0ca2d0979764bcfae2b9a11544841d,SEDAPAL,COMAS,IMPREVISTA,AGUA POTABLE,MANTENIMIENTO DE REDES SECUNDARIAS,20190904,11:00:00,20190904,14:30:00,LIMA,LIMA,PUENTE PIEDRA,NA,NA,NA,2019-09-04,2019-09-05,24,2019-09-01
47a517a85353aed1bb10d666e9587cdf,SEDAPAL,SJL,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA POR TERCERO,20190904,11:25:00,20190904,18:00:00,LIMA,LIMA,SAN JUAN DE LURIGANCHO,NA,NA,NA,2019-09-04,2019-09-05,24,2019-09-01
5060ce0607ab57a998eef430d990333f,SEDAPAL,COMAS,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190904,11:00:00,20190904,17:00:00,LIMA,LIMA,LOS OLIVOS,NA,NA,NA,2019-09-04,2019-09-05,24,2019-09-01
d309fe5fea110035c6c23845ab521728,EPS EMAPAT,EMAPAT,IMPREVISTA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20190905,08:00:00,20190906,05:00:00,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,NA,NA,NA,2019-09-05,2019-09-06,24,2019-09-01
ef57191bc479c236f9b628a3c3de3fe3,SEDAPAL,SURQUILLO,PROGRAMADA,AGUA POTABLE,MANTENIMIENTO DE REDES SECUNDARIAS,20190906,12:00:00,20190906,18:00:00,LIMA,LIMA,MIRAFLORES,NA,NA,NA,2019-09-06,2019-09-07,24,2019-09-01
ba60bd0f1ab75173a39279dde29c2816,SEDAPAL,SURQUILLO,PROGRAMADA,AGUA POTABLE,MANTENIMIENTO DE REDES SECUNDARIAS,20190905,12:00:00,20190905,18:00:00,LIMA,LIMA,MIRAFLORES,NA,NA,NA,2019-09-05,2019-09-06,24,2019-09-01
81128f87fd010eb3f06a7128107517ff,SEDAPAL,COMAS,PROGRAMADA,AGUA POTABLE,TRABAJOS DE MEJORAMIENTO/REHABILITACIÓN,20190905,12:00:00,20190905,18:00:00,LIMA,LIMA,SAN MARTIN DE PORRES,NA,NA,NA,2019-09-05,2019-09-06,24,2019-09-01
92bb230dd1ac7cd6fb1bd0bb66cddf60,SEDAPAL,SURQUILLO,IMPREVISTA,AGUA POTABLE,OTROS,20190904,07:30:00,20190904,14:00:00,LIMA,LIMA,CHORRILLOS,NA,NA,NA,2019-09-04,2019-09-05,24,2019-09-01
5754ef45b44e2380c367bab0dccc4697,SEDAPAL,SJL,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20190904,05:40:00,20190904,12:10:00,LIMA,LIMA,SAN JUAN DE LURIGANCHO,NA,NA,NA,2019-09-04,2019-09-05,24,2019-09-01
21589a6d9d419e6251c7db99a5fcda4f,SEDAPAL,COMAS,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20190906,12:00:00,20190906,19:00:00,LIMA,LIMA,COMAS,NA,NA,NA,2019-09-06,2019-09-07,24,2019-09-01
143f6823f7801159ece08d7f05dc2e46,SEDAPAL,COMAS,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190903,18:55:00,20190903,23:55:00,LIMA,LIMA,SAN MARTIN DE PORRES,NA,NA,NA,2019-09-04,2019-09-04,0,2019-09-01
434afab429ef70cfbbd69a717feec204,SEDAPAL,SURQUILLO,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA POR TERCERO,20190903,15:00:00,20190903,21:00:00,LIMA,LIMA,SANTIAGO DE SURCO,NA,NA,NA,2019-09-04,2019-09-04,0,2019-09-01
bc4e4b04a3c6b6e37025fab468d30e84,SEDAPAL,SURQUILLO,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190903,12:40:00,20190903,20:00:00,LIMA,LIMA,SAN BORJA,NA,NA,NA,2019-09-04,2019-09-04,0,2019-09-01
9c0331086dfe2818cb94f128349e9e7f,SEDAPAL,BRENA,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190903,11:00:00,20190903,16:00:00,LIMA,LIMA,LIMA,NA,NA,NA,2019-09-03,2019-09-04,24,2019-09-01
c87b48918481fbb87bdbabdb4259c3b6,SEDAPAL,SURQUILLO,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190903,11:00:00,20190903,18:00:00,LIMA,LIMA,SANTIAGO DE SURCO,NA,NA,NA,2019-09-03,2019-09-04,24,2019-09-01
9030a031cc3ede5c0365e5984ddcc6d9,SEDAPAL,VES,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20190903,08:00:00,20190903,20:00:00,LIMA,LIMA,PACHACAMAC,NA,NA,NA,2019-09-03,2019-09-04,24,2019-09-01
93d8636ba0adcc4dd013994675e330aa,SEDAPAL,SURQUILLO,IMPREVISTA,AGUA POTABLE,ROTURA DE LÍNEA DE IMPULSIÓN,20190903,10:10:00,20190903,18:00:00,LIMA,LIMA,SANTIAGO DE SURCO,NA,NA,NA,2019-09-03,2019-09-04,24,2019-09-01
f760154379d4b1abcb2d8e6e17fdb7bd,SEDAPAL,SJL,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA POR TERCERO,20190903,05:20:00,20190903,15:00:00,LIMA,LIMA,SAN JUAN DE LURIGANCHO,NA,NA,NA,2019-09-03,2019-09-04,24,2019-09-01
bd31214983b746ba17300e0342ab5dfc,SEDAPAL,COMAS,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20190905,12:00:00,20190905,19:00:00,LIMA,LIMA,COMAS,NA,NA,NA,2019-09-05,2019-09-06,24,2019-09-01
5f56fa8a834fb3988d6de6ea1a755b3d,SEDAPAL,COMAS,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20190904,12:00:00,20190904,19:00:00,LIMA,LIMA,COMAS,NA,NA,NA,2019-09-04,2019-09-05,24,2019-09-01
00aadd5239f3dee83e2e1b6f3b34e64a,SEDAPAL,COMAS,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20190902,22:40:00,20190903,05:00:00,LIMA,LIMA,RIMAC,NA,NA,NA,2019-09-03,2019-09-03,0,2019-09-01
